,Pref Vendor,Reorder Pt (Min),Max,On Hand,On Sales Order,For Assemblies,Available,Order,On PO,Reorder Qty,Next Deliv,Sales/Week
Inventory333,,,,,,,,,,,,
MS1-GW3639-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS1-GWDC2430-BOX,,,,4,0,0,4,,0,0,,0
MS1-GWDC2430-GLASS DOOR,,,,2,0,0,2,,0,0,,0
MS1-GWDC2436-BOX,,,,14,0,0,14,,0,0,,0
MS1-GWDC2436-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MS1-GWDC2439-BOX,,,,9,0,0,9,,0,0,,0
MS1-GWDC2439-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MS1-LM8,,,,0,0,0,0,,0,0,,0
MS1-LSB33,,,,6,0,0,6,,0,0,,0
MS1-LSB36,,,,17,0,0,17,,0,0,,0
MS1-MWC2730,,,,3,0,0,3,,0,0,,0
MS1-MWC2736,,,,1,0,0,1,,0,0,,0
MS1-MWC2739,,,,4,0,0,4,,0,0,,0
MS1-MWC3030,,,,0,0,0,0,,0,0,,0
MS1-MWC3036,,,,3,0,0,3,,0,0,,0
MS1-MWC3039,,,,5,0,0,5,,0,0,,0
MS1-OC3384,,,,7,0,0,7,,0,0,,0
MS1-OC3390,,,,0,0,0,0,,0,0,,0
MS1-OC3393,,,,0,0,0,0,,0,0,,0
MS1-OCM8,,,,0,0,0,0,,0,0,,0
MS1-PC1884,,,,0,0,0,0,,0,0,,0
MS1-PC1890,,,,3,0,0,3,,0,0,,0
MS1-PC1893,,,,0,0,0,0,,0,0,,0
MS1-PC2484,,,,0,0,0,0,,0,0,,0
MS1-PC2490,,,,0,0,0,0,,0,0,,0
MS1-PC2493,,,,5,0,0,5,,0,0,,0
MS1-PC3084,,,,2,0,0,2,,0,0,,0
MS1-PC3090,,,,0,0,0,0,,0,0,,0
MS1-PC3093,,,,0,0,0,0,,0,0,,0
MS1-PN4896,,,,0,0,0,0,,0,0,,0
MS1-PRC3018,,,,4,0,0,4,,0,0,,0
MS1-RC58,,,,0,0,0,0,,0,0,,0
MS1-REF2496,,,,0,0,0,0,,0,0,,0
MS1-REF3096,,,,0,0,0,0,,0,0,,0
MS1-ROT18,,,,41,0,0,41,,0,0,,0
MS1-ROT24,,,,86,0,0,86,,0,0,,0
MS1-ROT30,,,,12,0,0,12,,0,0,,0
MS1-ROT33,,,,5,0,0,5,,0,0,,0
MS1-ROT36,,,,15,0,0,15,,0,0,,0
MS1-SAMPLE DOOR,,,,0,0,0,0,,0,0,,0
MS1-SB27,,,,3,0,0,3,,0,0,,0
MS1-SB30,,,,0,0,0,0,,0,0,,0
MS1-SB33,,,,0,0,0,0,,0,0,,0
MS1-SB36,,,,-1,0,0,-1,,0,0,,0
MS1-SBA36,,,,0,0,0,0,,0,0,,0
MS1-SHG30,,,,3,0,0,3,,0,0,,0
MS1-SM8,,,,0,0,0,0,,0,0,,0
MS1-SP3*34.5,,,,0,0,0,0,,0,0,,0
MS1-TK,,,,0,0,0,0,,0,0,,0
MS1-TOUCH UP,,,,0,0,0,0,,0,0,,0
MS1-VA2421,,,,25,0,0,25,,0,0,,0
MS1-VA3021,,,,0,0,0,0,,0,0,,0
MS1-VA3621,,,,0,0,0,0,,0,0,,0
MS1-VAD3021-L,,,,1,0,0,1,,0,0,,0
MS1-VAD3021-R,,,,11,0,0,11,,0,0,,0
MS1-VAD3621-L,,,,6,0,0,6,,0,0,,0
MS1-VAD3621-R,,,,15,0,0,15,,0,0,,0
MS1-VAD4821,,,,0,0,0,0,,0,0,,0
MS1-VAS36,,,,0,0,0,0,,0,0,,0
MS1-VAS48,,,,0,0,0,0,,0,0,,0
MS1-VAS72,,,,0,0,0,0,,0,0,,0
MS1-VDB12,,,,0,0,0,0,,0,0,,0
MS1-VDB15,,,,12,0,0,12,,0,0,,0
MS1-W0930,,,,0,0,0,0,,0,0,,0
MS1-W0936,,,,0,0,0,0,,0,0,,0
MS1-W0939,,,,7,0,0,7,,0,0,,0
MS1-W1230,,,,0,0,0,0,,0,0,,0
MS1-W1236,,,,0,0,0,0,,0,0,,0
MS1-W1239,,,,31,0,0,31,,0,0,,0
MS1-W1530,,,,0,0,0,0,,0,0,,0
MS1-W1536,,,,0,0,0,0,,0,0,,0
MS1-W1539,,,,0,0,0,0,,0,0,,0
MS1-W1830,,,,0,0,0,0,,0,0,,0
MS1-W1836,,,,0,0,0,0,,0,0,,0
MS1-W1839,,,,0,0,0,0,,0,0,,0
MS1-W2130,,,,0,0,0,0,,0,0,,0
MS1-W2136,,,,0,0,0,0,,0,0,,0
MS1-W2139,,,,0,0,0,0,,0,0,,0
MS1-W2412,,,,0,0,0,0,,0,0,,0
MS1-W2415,,,,0,0,0,0,,0,0,,0
MS1-W2418,,,,-1,0,0,-1,,0,0,,0
MS1-W2421,,,,5,0,0,5,,0,0,,0
MS1-W2424,,,,0,0,0,0,,0,0,,0
MS1-W2430,,,,0,0,0,0,,0,0,,0
MS1-W2436,,,,0,0,0,0,,0,0,,0
MS1-W2439,,,,31,0,0,31,,0,0,,0
MS1-W2730,,,,0,0,0,0,,0,0,,0
MS1-W2736,,,,0,0,0,0,,6,0,02/27/2024,0
MS1-W2739,,,,1,0,0,1,,0,0,,0
MS1-W3012,,,,0,0,0,0,,0,0,,0
MS1-W301224,,,,0,0,0,0,,0,0,,0
MS1-W3015,,,,0,0,0,0,,0,0,,0
MS1-W301524,,,,0,0,0,0,,0,0,,0
MS1-W3018,,,,0,0,0,0,,0,0,,0
MS1-W301824,,,,0,0,0,0,,0,0,,0
MS1-W3021,,,,106,0,0,106,,0,0,,0
MS1-W302124,,,,8,0,0,8,,0,0,,0
MS1-W3024,,,,0,0,0,0,,0,0,,0
MS1-W302424,,,,0,0,0,0,,0,0,,0
MS1-W3030,,,,0,0,0,0,,0,0,,0
MS1-W3036,,,,0,0,0,0,,0,0,,0
MS1-W3039,,,,0,0,0,0,,0,0,,0
MS1-W3312,,,,0,0,0,0,,0,0,,0
MS1-W331224,,,,2,0,0,2,,0,0,,0
MS1-W3315,,,,0,0,0,0,,0,0,,0
MS1-W331524,,,,2,0,0,2,,0,0,,0
MS1-W3318,,,,0,0,0,0,,0,0,,0
MS1-W331824,,,,0,0,0,0,,0,0,,0
MS1-W3321,,,,1,0,0,1,,0,0,,0
MS1-W332124,,,,13,0,0,13,,0,0,,0
MS1-W3324,,,,1,0,0,1,,0,0,,0
MS1-W332424,,,,6,0,0,6,,0,0,,0
MS1-W3330,,,,0,0,0,0,,0,0,,0
MS1-W3336,,,,0,0,0,0,,0,0,,0
MS1-W3339,,,,0,0,0,0,,0,0,,0
MS1-W3612,,,,0,0,0,0,,0,0,,0
MS1-W361224,,,,0,0,0,0,,0,0,,0
MS1-W3615,,,,13,0,0,13,,0,0,,0
MS1-W361524,,,,14,0,0,14,,0,0,,0
MS1-W3618,,,,0,0,0,0,,0,0,,0
MS1-W361824,,,,15,0,0,15,,0,0,,0
MS1-W3621,,,,12,0,0,12,,0,0,,0
MS1-W362124,,,,3,0,0,3,,0,0,,0
MS1-W3624,,,,0,0,0,0,,0,0,,0
MS1-W362424,,,,2,0,0,2,,0,0,,0
MS1-W3630,,,,0,0,0,0,,0,0,,0
MS1-W3636,,,,0,0,0,0,,0,0,,0
MS1-W3639,,,,21,0,0,21,,0,0,,0
MS1-WBC2730,,,,2,0,0,2,,0,0,,0
MS1-WBC2736,,,,1,0,0,1,,0,0,,0
MS1-WBC2739,,,,0,0,0,0,,0,0,,0
MS1-WDC2430,,,,0,0,0,0,,0,0,,0
MS1-WDC2436,,,,0,0,0,0,,0,0,,0
MS1-WDC2439,,,,0,0,0,0,,0,0,,0
MS1-WEA1230,,,,4,0,0,4,,0,0,,0
MS1-WEA1236,,,,5,0,0,5,,0,0,,0
MS1-WEA1239,,,,0,0,0,0,,0,0,,0
MS1-WES630,,,,5,0,0,5,,0,0,,0
MS1-WES636,,,,0,0,0,0,,0,0,,0
MS1-WES639,,,,10,0,0,10,,0,0,,0
MS1-WES930,,,,8,0,0,8,,0,0,,0
MS1-WES936,,,,0,0,0,0,,0,0,,0
MS1-WES939,,,,5,0,0,5,,0,0,,0
MS1-WF330,,,,0,0,0,0,,0,0,,0
MS1-WF336,,,,0,0,0,0,,0,0,,0
MS1-WF339,,,,0,0,0,0,,0,0,,0
MS1-WF396,,,,0,0,0,0,,0,0,,0
MS1-WF630,,,,0,0,0,0,,0,0,,0
MS1-WF636,,,,0,0,0,0,,0,0,,0
MS1-WF639,,,,0,0,0,0,,0,0,,0
MS1-WF696,,,,0,0,0,0,,0,0,,0
MS1-WFF330,,,,0,0,0,0,,0,0,,0
MS1-WFF336,,,,0,0,0,0,,0,0,,0
MS1-WFF339,,,,0,0,0,0,,0,0,,0
MS1-WRC3018,,,,2,0,0,2,,0,0,,0
MS1-WRP1230,,,,0,0,0,0,,0,0,,0
MS1-WRP1236,,,,0,0,0,0,,0,0,,0
MS1-WRP1239,,,,0,0,0,0,,0,0,,0
MY-B09,,,,44,0,0,44,,0,0,,0
MY-B12,,,,116,0,0,116,,0,0,,0
MY-B15,,,,109,0,0,109,,0,0,,0
MY-B18,,,,130,0,0,130,,0,0,,0
MY-B21,,,,56,0,0,56,,0,0,,0
MY-B24,,,,130,0,0,130,,0,0,,0
MY-B27,,,,71,0,0,71,,0,0,,0
MY-B30,,,,118,0,0,118,,0,0,,0
MY-B33,,,,30,0,0,30,,0,0,,0
MY-B36,,,,54,0,0,54,,0,0,,0
MY-BBC36,,,,9,0,0,9,,0,0,,0
MY-BBC42,,,,7,0,0,7,,0,0,,0
MY-BBM,,,,1,0,0,1,,0,0,,0
MY-BEA2412-L,,,,1,0,0,1,,0,0,,0
MY-BEA2412-R,,,,0,0,0,0,,0,0,,0
MY-BEA2424,,,,3,0,0,3,,0,0,,0
MY-BEOS6,,,,2,0,0,2,,0,0,,0
MY-BEOS9,,,,2,0,0,2,,0,0,,0
MY-BF3,,,,80,0,0,80,,0,0,,0
MY-BF6,,,,8,0,0,8,,0,0,,0
MY-BMB,,,,0,0,0,0,,0,0,,0
MY-BMC30,,,,3,0,0,3,,0,0,,0
MY-BRP2430,,,,11,0,0,11,,0,0,,0
MY-BSR9,,,,10,0,0,10,,0,0,,0
MY-CM2 3/4,,,,19,0,0,19,,0,0,,0
MY-CM8,,,,99,0,0,99,,0,0,,0
MY-DB12,,,,6,0,0,6,,0,0,,0
MY-DB15,,,,14,0,0,14,,0,0,,0
MY-DB18,,,,7,0,0,7,,0,0,,0
MY-DB21,,,,1,0,0,1,,0,0,,0
MY-DB24,,,,1,0,0,1,,0,0,,0
MY-DB30,,,,1,0,0,1,,0,0,,0
MY-DB36,,,,0,0,0,0,,0,0,,0
MY-DDB30,,,,1,0,0,1,,0,0,,0
MY-DDB36,,,,1,0,0,1,,0,0,,0
MY-DWP,,,,36,0,0,36,,0,0,,0
MY-FSB33,,,,1,0,0,1,,0,0,,0
MY-FSB39,,,,5,0,0,5,,0,0,,0
MY-GW1530-BOX,,,,1,0,0,1,,0,0,,0
MY-GW1530-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MY-GW1536-BOX,,,,1,0,0,1,,0,0,,0
MY-GW1536-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MY-GW1539-BOX,,,,1,0,0,1,,0,0,,0
MY-GW1539-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MY-GW1830-BOX,,,,1,0,0,1,,0,0,,0
MY-GW1830-GLASS DOOR,,,,2,0,0,2,,0,0,,0
MY-GW1836-BOX,,,,1,0,0,1,,0,0,,0
MY-GW1836-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MY-GW1839-BOX,,,,2,0,0,2,,0,0,,0
MY-GW1839-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MY-GW2430-BOX,,,,2,0,0,2,,0,0,,0
MY-GW2430-GLASS DOOR,,,,7,0,0,7,,0,0,,0
MY-GW2436-BOX,,,,1,0,0,1,,0,0,,0
MY-GW2436-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MY-GW2439-BOX,,,,2,0,0,2,,0,0,,0
MY-GW2439-GLASS DOOR,,,,6,0,0,6,,0,0,,0
MY-GW3030-BOX,,,,5,0,0,5,,0,0,,0
MY-GW3030-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MY-GW3036-BOX,,,,5,0,0,5,,0,0,,0
MY-GW3036-GLASS DOOR,,,,7,0,0,7,,0,0,,0
MY-GW3039-BOX,,,,3,0,0,3,,0,0,,0
MY-GW3039-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MY-GW3630-BOX,,,,3,0,0,3,,0,0,,0
MY-GW3630-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MY-GW3636-BOX,,,,1,0,0,1,,0,0,,0
MY-GW3636-GLASS DOOR,,,,6,0,0,6,,0,0,,0
MY-GW3639-BOX,,,,2,0,0,2,,0,0,,0
MY-GW3639-GLASS DOOR,,,,7,0,0,7,,0,0,,0
MY-GWDC2430-BOX,,,,9,0,0,9,,0,0,,0
MY-GWDC2430-GLASS DOOR,,,,5,0,0,5,,0,0,,0
MY-GWDC2436-BOX,,,,2,0,0,2,,0,0,,0
MY-GWDC2436-GLASS DOOR,,,,9,0,0,9,,0,0,,0
MY-GWDC2439-BOX,,,,14,0,0,14,,0,0,,0
MY-GWDC2439-GLASS DOOR,,,,22,0,0,22,,0,0,,0
MY-LSB33,,,,29,0,0,29,,0,0,,0
MY-LSB36,,,,50,0,0,50,,0,0,,0
MY-MWC2730,,,,2,0,0,2,,0,0,,0
MY-MWC2736,,,,8,0,0,8,,0,0,,0
MY-MWC2739,,,,5,0,0,5,,0,0,,0
MY-MWC3030,,,,2,0,0,2,,0,0,,0
MY-MWC3036,,,,3,0,0,3,,0,0,,0
MY-MWC3039,,,,6,0,0,6,,0,0,,0
MY-OC3384,,,,1,0,0,1,,0,0,,0
MY-OC3390,,,,2,0,0,2,,0,0,,0
MY-OC3393,,,,1,0,0,1,,0,0,,0
MY-OCM8,,,,19,0,0,19,,0,0,,0
MY-PC1884,,,,0,0,0,0,,0,0,,0
MY-PC1890,,,,6,0,0,6,,0,0,,0
MY-PC1893,,,,16,0,0,16,,0,0,,0
MY-PC2484,,,,4,0,0,4,,0,0,,0
MY-PC2490,,,,4,0,0,4,,0,0,,0
MY-PC2493,,,,10,0,0,10,,0,0,,0
MY-PC3084,,,,1,0,0,1,,0,0,,0
MY-PC3090,,,,0,0,0,0,,0,0,,0
MY-PC3093,,,,1,0,0,1,,0,0,,0
MY-PN4896,,,,20,0,0,20,,0,0,,0
MY-PRC3018,,,,1,0,0,1,,0,0,,0
MY-RC58,,,,2,0,0,2,,0,0,,0
MY-REF2496,,,,101,0,0,101,,0,0,,0
MY-REF3096,,,,-2,0,0,-2,,2,0,11/07/2023,0
MY-SAMPLE DOOR,,,,-18,0,0,-18,,0,0,,0
MY-SB27,,,,29,0,0,29,,0,0,,0
MY-SB30,,,,121,0,0,121,,0,0,,0
MY-SB33,,,,24,0,0,24,,0,0,,0
MY-SB36,,,,103,0,0,103,,0,0,,0
MY-SBA36,,,,54,0,0,54,,0,0,,0
MY-SHG30,,,,7,0,0,7,,0,0,,0
MY-SM8,,,,11,0,0,11,,0,0,,0
MY-SP3*34.5,,,,2,0,0,2,,0,0,,0
MY-TK,,,,42,0,0,42,,0,0,,0
MY-TOUCH UP,,,,0,0,0,0,,0,0,,0
MY-VA2421,,,,30,0,0,30,,0,0,,0
MY-VA3021,,,,2,0,0,2,,0,0,,0
MY-VA3621,,,,3,0,0,3,,0,0,,0
MY-VAD3021-L,,,,3,0,0,3,,0,0,,0
MY-VAD3021-R,,,,2,0,0,2,,1,0,10/20/2022,0
MY-VAD3621-L,,,,1,0,0,1,,1,0,10/20/2022,0
MY-VAD3621-R,,,,2,0,0,2,,0,0,,0
MY-VAD4821,,,,2,0,0,2,,0,0,,0
MY-VAS36,,,,9,0,0,9,,0,0,,0
MY-VAS48,,,,15,0,0,15,,0,0,,0
MY-VAS72,,,,5,0,0,5,,0,0,,0
MY-VDB12,,,,5,0,0,5,,0,0,,0
MY-VDB15,,,,0,0,0,0,,0,0,,0
MY-W0930,,,,43,0,0,43,,0,0,,0
MY-W0936,,,,23,0,0,23,,0,0,,0
MY-W0939,,,,40,0,0,40,,0,0,,0
MY-W1230,,,,84,0,0,84,,0,0,,0
MY-W1236,,,,59,0,0,59,,0,0,,0
MY-W1239,,,,85,0,0,85,,0,0,,0
MY-W1530,,,,85,0,0,85,,0,0,,0
MY-W1536,,,,33,0,0,33,,0,0,,0
MY-W1539,,,,53,0,0,53,,0,0,,0
MY-W1830,,,,70,0,0,70,,0,0,,0
MY-W1836,,,,19,0,0,19,,0,0,,0
MY-W1839,,,,51,0,0,51,,0,0,,0
MY-W2130,,,,31,0,0,31,,0,0,,0
MY-W2136,,,,13,0,0,13,,0,0,,0
MY-W2139,,,,36,0,0,36,,0,0,,0
MY-W2412,,,,5,0,0,5,,0,0,,0
MY-W2415,,,,3,0,0,3,,0,0,,0
MY-W2418,,,,6,0,0,6,,0,0,,0
MY-W2421,,,,10,0,0,10,,0,0,,0
MY-W2424,,,,9,0,0,9,,0,0,,0
MY-W2430,,,,93,0,0,93,,0,0,,0
MY-W2436,,,,24,0,0,24,,0,0,,0
MY-W2439,,,,92,0,0,92,,0,0,,0
MY-W2730,,,,21,0,0,21,,0,0,,0
MY-W2736,,,,21,0,0,21,,0,0,,0
MY-W2739,,,,56,0,0,56,,0,0,,0
MY-W3012,,,,65,0,0,65,,0,0,,0
MY-W301224,,,,1,0,0,1,,0,0,,0
MY-W3015,,,,59,0,0,59,,0,0,,0
MY-W301524,,,,1,0,0,1,,0,0,,0
MY-W3018,,,,44,0,0,44,,0,0,,0
MY-W301824,,,,0,0,0,0,,0,0,,0
MY-W3021,,,,68,0,0,68,,0,0,,0
MY-W302124,,,,10,0,0,10,,0,0,,0
MY-W3024,,,,80,0,0,80,,0,0,,0
MY-W302424,,,,2,0,0,2,,0,0,,0
MY-W3030,,,,91,0,0,91,,0,0,,0
MY-W3036,,,,68,0,0,68,,0,0,,0
MY-W3039,,,,68,0,0,68,,0,0,,0
MY-W3312,,,,6,0,0,6,,0,0,,0
MY-W331224,,,,2,0,0,2,,0,0,,0
MY-W3315,,,,2,0,0,2,,0,0,,0
MY-W331524,,,,2,0,0,2,,0,0,,0
MY-W3318,,,,2,0,0,2,,0,0,,0
MY-W331824,,,,0,0,0,0,,0,0,,0
MY-W3321,,,,3,0,0,3,,0,0,,0
MY-W332124,,,,2,0,0,2,,0,0,,0
MY-W3324,,,,4,0,0,4,,0,0,,0
MY-W332424,,,,1,0,0,1,,0,0,,0
MY-W3330,,,,21,0,0,21,,0,0,,0
MY-W3336,,,,15,0,0,15,,0,0,,0
MY-W3339,,,,37,0,0,37,,0,0,,0
MY-W3612,,,,13,0,0,13,,0,0,,0
MY-W361224,,,,9,0,0,9,,0,0,,0
MY-W3615,,,,12,0,0,12,,0,0,,0
MY-W361524,,,,0,0,0,0,,0,0,,0
MY-W3618,,,,3,0,0,3,,0,0,,0
MY-W361824,,,,0,0,0,0,,2,0,12/13/2023,0
MY-W3621,,,,5,0,0,5,,0,0,,0
MY-W362124,,,,35,0,0,35,,0,0,,0
MY-W3624,,,,10,0,0,10,,0,0,,0
MY-W362424,,,,1,0,0,1,,0,0,,0
MY-W3630,,,,63,0,0,63,,0,0,,0
MY-W3636,,,,34,0,0,34,,0,0,,0
MY-W3639,,,,44,0,0,44,,0,0,,0
MY-WBC2730,,,,4,0,0,4,,0,0,,0
MY-WBC2736,,,,5,0,0,5,,0,0,,0
MY-WBC2739,,,,3,0,0,3,,0,0,,0
MY-WDC2430,,,,78,0,0,78,,0,0,,0
MY-WDC2436,,,,54,0,0,54,,0,0,,0
MY-WDC2439,,,,55,0,0,55,,0,0,,0
MY-WEA1230,,,,4,0,0,4,,0,0,,0
MY-WEA1236,,,,5,0,0,5,,0,0,,0
MY-WEA1239,,,,6,0,0,6,,0,0,,0
MY-WES630,,,,2,0,0,2,,0,0,,0
MY-WES636,,,,1,0,0,1,,0,0,,0
MY-WES639,,,,4,0,0,4,,0,0,,0
MY-WES930,,,,4,0,0,4,,0,0,,0
MY-WES936,,,,6,0,0,6,,0,0,,0
MY-WES939,,,,3,0,0,3,,0,0,,0
MY-WF330,,,,18,0,0,18,,0,0,,0
MY-WF336,,,,29,0,0,29,,0,0,,0
MY-WF339,,,,6,0,0,6,,0,0,,0
MY-WF396,,,,20,0,0,20,,0,0,,0
MY-WF630,,,,2,0,0,2,,0,0,,0
MY-WF636,,,,8,0,0,8,,0,0,,0
MY-WF639,,,,4,0,0,4,,0,0,,0
MY-WF696,,,,9,0,0,9,,0,0,,0
MY-WFF330,,,,10,0,0,10,,0,0,,0
MY-WFF336,,,,10,0,0,10,,0,0,,0
MY-WFF339,,,,10,0,0,10,,0,0,,0
MY-WRC3018,,,,9,0,0,9,,0,0,,0
MY-WRP1230,,,,3,0,0,3,,0,0,,0
MY-WRP1236,,,,1,0,0,1,,0,0,,0
MY-WRP1239,,,,10,0,0,10,,0,0,,0
Pick Up (Pick Up Date: ....Please note:  Assembled orders that are not picked up ...,,,,-1,0,0,-1,,0,0,,0
POP UP-WE1025C,,,,0,0,0,0,,0,0,,0
R4-B09,,,,0,0,0,0,,0,0,,0
R4-B12,,,,0,0,0,0,,0,0,,0
R4-B15,,,,0,0,0,0,,0,0,,0
R4-B18,,,,0,0,0,0,,0,0,,0
R4-B21,,,,0,0,0,0,,0,0,,0
R4-B24,,,,0,0,0,0,,0,0,,0
R4-B27,,,,0,0,0,0,,0,0,,0
R4-B30,,,,0,0,0,0,,0,0,,0
R4-B33,,,,0,0,0,0,,0,0,,0
R4-B36,,,,0,0,0,0,,0,0,,0
R4-B96 SHELF,,,,0,0,0,0,,0,0,,0
R4-BBC36,,,,0,0,0,0,,0,0,,0
R4-BBC42,,,,0,0,0,0,,0,0,,0
R4-BEA12-L,,,,0,0,0,0,,0,0,,0
R4-BEA12-R,,,,0,0,0,0,,0,0,,0
R4-BEA2424,,,,0,0,0,0,,0,0,,0
R4-BEOS6-L,,,,0,0,0,0,,0,0,,0
R4-BEOS6-R,,,,0,0,0,0,,0,0,,0
R4-BEOS9-L,,,,0,0,0,0,,0,0,,0
R4-BEOS9-R,,,,0,0,0,0,,0,0,,0
R4-BF3,,,,0,0,0,0,,0,0,,0
R4-BF6,,,,0,0,0,0,,0,0,,0
R4-BMB,,,,0,0,0,0,,0,0,,0
R4-BRP2430,,,,0,0,0,0,,0,0,,0
R4-BSR9,,,,0,0,0,0,,0,0,,0
R4-CM2 3/4,,,,0,0,0,0,,0,0,,0
R4-CM8,,,,0,0,0,0,,0,0,,0
R4-DB12,,,,0,0,0,0,,0,0,,0
R4-DB15,,,,0,0,0,0,,0,0,,0
R4-DB18,,,,0,0,0,0,,0,0,,0
R4-DB21,,,,0,0,0,0,,0,0,,0
R4-DB24,,,,0,0,0,0,,0,0,,0
R4-DWP,,,,0,0,0,0,,0,0,,0
R4-GRPO,,,,0,0,0,0,,0,0,,0
R4-GW1530-BOX,,,,0,0,0,0,,0,0,,0
R4-GW1530-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW1539-BOX,,,,0,0,0,0,,0,0,,0
R4-GW1539-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW1830-BOX,,,,0,0,0,0,,0,0,,0
R4-GW1830-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW1839-BOX,,,,0,0,0,0,,0,0,,0
R4-GW1839-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW2430-BOX,,,,0,0,0,0,,0,0,,0
R4-GW2430-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW2439-BOX,,,,0,0,0,0,,0,0,,0
R4-GW2439-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW3030-BOX,,,,0,0,0,0,,0,0,,0
R4-GW3030-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW3039-BOX,,,,0,0,0,0,,0,0,,0
R4-GW3039-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW3630-BOX,,,,0,0,0,0,,0,0,,0
R4-GW3630-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GW3639-BOX,,,,0,0,0,0,,0,0,,0
R4-GW3639-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GWDC2430-BOX,,,,0,0,0,0,,0,0,,0
R4-GWDC2430-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-GWDC2439-BOX,,,,0,0,0,0,,0,0,,0
R4-GWDC2439-GLASS DOOR,,,,0,0,0,0,,0,0,,0
R4-LM#1,,,,0,0,0,0,,0,0,,0
R4-LSB33,,,,0,0,0,0,,0,0,,0
R4-LSB36,,,,0,0,0,0,,0,0,,0
R4-MWC2730,,,,0,0,0,0,,0,0,,0
R4-MWC2739,,,,0,0,0,0,,0,0,,0
R4-MWC3030,,,,0,0,0,0,,0,0,,0
R4-MWC3039,,,,0,0,0,0,,0,0,,0
R4-OCM8,,,,1,0,0,1,,0,0,,0
R4-PC1884,,,,0,0,0,0,,0,0,,0
R4-PC1893,,,,0,0,0,0,,0,0,,0
R4-PC2484,,,,0,0,0,0,,0,0,,0
R4-PC2493,,,,0,0,0,0,,0,0,,0
R4-PN1230,,,,0,0,0,0,,0,0,,0
R4-PN2430,,,,0,0,0,0,,0,0,,0
R4-PN2493,,,,0,0,0,0,,0,0,,0
R4-PN4896 1/4D,,,,1,0,0,1,,0,0,,0
R4-PRC3018,,,,0,0,0,0,,0,0,,0
R4-RC58,,,,0,0,0,0,,0,0,,0
R4-REF2496,,,,0,0,0,0,,0,0,,0
R4-ROT18,,,,0,0,0,0,,0,0,,0
R4-ROT24,,,,0,0,0,0,,0,0,,0
R4-ROT30,,,,0,0,0,0,,0,0,,0
R4-SAMPLE DOOR,,,,0,0,0,0,,0,0,,0
R4-SB27,,,,0,0,0,0,,0,0,,0
R4-SB30,,,,0,0,0,0,,0,0,,0
R4-SB33,,,,0,0,0,0,,0,0,,0
R4-SB36,,,,0,0,0,0,,0,0,,0
R4-SBA36,,,,0,0,0,0,,0,0,,0
R4-SHG30,,,,0,0,0,0,,0,0,,0
R4-SM8,,,,0,0,0,0,,0,0,,0
R4-SP3X34.5,,,,0,0,0,0,,0,0,,0
R4-TK8,,,,0,0,0,0,,0,0,,0
R4-TOUCH UP,,,,-1,0,0,-1,,0,0,,0
R4-VA2421,,,,0,0,0,0,,0,0,,0
R4-VA3021,,,,0,0,0,0,,0,0,,0
R4-VA3621,,,,0,0,0,0,,0,0,,0
R4-VAD3021-L,,,,0,0,0,0,,0,0,,0
R4-VAD3021-R,,,,0,0,0,0,,0,0,,0
R4-VAD3621-L,,,,0,0,0,0,,0,0,,0
R4-VAD3621-R,,,,0,0,0,0,,0,0,,0
R4-VAD4821,,,,0,0,0,0,,0,0,,0
R4-VAS36,,,,0,0,0,0,,0,0,,0
R4-VAS48,,,,0,0,0,0,,0,0,,0
R4-VAS72,,,,0,0,0,0,,0,0,,0
R4-W0930,,,,0,0,0,0,,0,0,,0
R4-W0939,,,,0,0,0,0,,0,0,,0
R4-W1230,,,,0,0,0,0,,0,0,,0
R4-W1239,,,,0,0,0,0,,0,0,,0
R4-W1530,,,,0,0,0,0,,0,0,,0
R4-W1539,,,,0,0,0,0,,0,0,,0
R4-W1830,,,,0,0,0,0,,0,0,,0
R4-W1839,,,,0,0,0,0,,0,0,,0
R4-W2130,,,,0,0,0,0,,0,0,,0
R4-W2139,,,,0,0,0,0,,0,0,,0
R4-W2412,,,,0,0,0,0,,0,0,,0
